cat,date,gprop,2008 financial crisis,natural disasters,China unemployment rate,Middle East war,gust,rain,Syria war,snow,typhoon,oil crisis,oil stocks,unemployment rate,Unemployment benefits,unemployment,mountain fire,forest fire,heat wave,global warming,strong wind,cyclone,climate change,tornado,Libyan crisis,terrorism,terrorist attack,hurricane,economic crisis,economic recession,financial crisis,rainfall,Flood,cold,cold wave,pest,high temperature,dry,drought,frost,heavy rain,damp,pests and diseases,hail,storm,Ebola,blizzard
0,2017/10/29,,47,18,39,41,19,53,50,21,10,18,33,55,55,55,17,14,12,37,22,7,13,12,0,9,1,1,58,80,64,18,8,78,100,48,50,91,60,47,16,88,77,69,29,29,46
0,2017/10/30,,47,27,34,37,21,57,52,20,8,63,36,80,61,84,19,15,9,48,43,9,19,11,0,13,2,1,61,67,67,23,11,79,44,79,59,89,81,45,25,91,56,70,25,34,42
0,2017/10/31,,42,19,35,33,21,53,50,20,7,48,73,82,58,71,13,13,13,46,27,6,20,10,51,19,44,1,57,50,57,17,10,76,54,81,58,90,73,40,22,75,38,68,19,31,40
0,2017/11/1,,49,26,35,47,21,55,52,19,8,16,30,87,53,66,16,13,8,42,21,6,20,11,0,28,64,1,57,47,60,15,10,76,27,72,66,84,82,43,17,79,46,58,18,31,43
0,2017/11/2,,100,26,68,70,17,59,45,20,7,48,55,92,57,63,15,14,12,44,21,6,21,11,0,23,21,1,52,61,78,19,10,74,72,73,67,86,90,39,22,81,34,61,18,34,47
0,2017/11/3,,62,20,70,28,17,61,53,22,9,49,56,97,54,60,17,13,11,41,11,6,22,11,0,17,9,1,64,55,61,16,10,73,42,76,62,85,81,38,29,75,35,59,18,30,100
0,2017/11/4,,59,14,38,31,15,60,47,23,12,18,37,53,28,35,21,12,10,33,21,7,15,11,0,12,6,1,21,36,60,14,9,74,30,55,43,94,51,44,19,93,38,63,20,28,93
0,2017/11/5,,53,15,0,45,17,56,58,25,16,17,36,67,38,61,18,12,8,37,19,7,16,28,0,16,7,1,45,27,62,14,12,76,39,52,55,90,53,45,20,90,49,70,21,26,71
0,2017/11/6,,81,20,33,40,17,51,46,22,14,15,88,84,62,92,15,15,9,41,23,7,23,25,0,33,6,1,82,97,85,20,13,78,52,80,54,85,72,41,18,82,55,73,19,38,62
0,2017/11/7,,81,22,33,85,21,53,46,22,10,69,85,100,56,69,17,15,9,47,12,7,23,13,50,22,3,1,64,38,57,17,11,80,26,77,66,86,77,43,20,87,22,66,18,36,55
0,2017/11/8,,50,24,0,40,15,49,57,22,10,70,82,92,48,70,14,15,10,49,22,6,23,12,0,18,3,1,61,52,54,16,11,85,35,74,54,86,70,41,13,87,37,67,17,36,54
0,2017/11/9,,56,24,33,50,19,47,62,23,20,23,64,79,50,60,14,15,9,44,16,6,21,11,0,15,2,1,57,38,83,16,10,89,23,68,57,86,81,42,15,78,44,61,17,36,50
0,2017/11/10,,59,19,35,47,20,47,46,25,9,40,66,71,37,52,16,14,7,34,18,6,16,10,0,12,2,1,44,36,67,10,9,89,27,65,63,85,49,40,14,78,23,59,17,32,50
0,2017/11/11,,47,13,38,72,13,47,56,24,8,18,28,39,29,31,19,8,10,27,14,6,11,10,0,9,1,1,37,28,62,10,7,88,20,50,48,95,52,46,15,70,51,64,18,24,60
0,2017/11/12,,60,17,0,40,20,48,47,26,7,70,48,51,43,58,16,8,9,38,16,7,15,10,0,11,2,1,55,27,71,12,8,89,52,51,53,93,67,46,19,96,62,69,18,28,50
0,2017/11/13,,49,26,0,62,19,49,65,25,7,76,52,69,71,89,16,14,7,49,29,7,22,10,0,15,1,1,76,45,74,14,9,82,51,74,71,88,79,46,16,86,44,64,17,29,48
0,2017/11/14,,62,21,49,89,18,48,49,22,7,69,60,88,50,74,15,15,13,49,9,7,24,11,99,17,2,1,96,100,56,16,9,81,43,74,63,87,72,42,16,74,22,61,17,32,51
0,2017/11/15,,68,25,100,31,19,49,49,22,6,92,53,92,60,69,15,16,10,51,22,7,24,11,0,17,2,1,72,62,94,19,10,81,52,78,66,89,80,43,14,76,29,59,17,32,54
0,2017/11/16,,56,22,33,53,22,50,53,22,7,23,39,99,57,67,14,14,7,46,18,7,23,11,0,16,2,1,72,66,90,22,10,78,51,66,62,85,89,42,15,74,44,60,16,34,55
0,2017/11/17,,61,17,34,28,13,48,36,22,6,64,55,71,39,61,16,10,5,38,24,6,19,10,0,14,2,1,58,70,69,16,9,76,27,69,51,86,61,43,14,79,30,60,16,28,60
0,2017/11/18,,54,10,0,41,17,50,40,26,6,26,28,52,31,37,15,12,10,24,30,7,11,13,0,10,2,1,44,36,46,17,7,78,40,51,50,95,53,53,15,73,38,59,17,20,69
0,2017/11/19,,49,16,0,35,22,48,46,29,7,43,36,59,54,59,18,11,9,36,12,6,15,12,0,11,1,1,55,31,71,15,8,84,32,49,53,94,53,53,15,78,42,61,18,23,60
0,2017/11/20,,68,19,33,54,22,45,42,26,7,31,46,76,58,89,14,12,10,42,12,5,19,10,0,16,2,1,62,55,100,16,9,82,43,73,58,89,62,46,13,87,33,55,16,28,49
0,2017/11/21,,84,22,33,45,18,45,50,24,6,77,63,82,58,72,20,11,13,42,9,6,20,10,50,14,2,1,58,48,67,15,10,78,40,67,57,91,64,43,15,86,51,62,16,31,53
0,2017/11/22,,47,12,0,27,17,43,44,22,7,46,28,65,48,58,13,10,10,31,14,5,16,10,51,12,1,1,71,53,45,16,12,75,46,66,72,98,61,44,12,77,44,60,15,29,55
0,2017/11/23,,58,11,0,28,19,43,40,22,7,56,37,51,21,28,13,10,9,35,21,5,16,10,0,12,1,1,52,36,77,13,10,76,36,52,62,91,58,43,10,75,38,58,16,23,58
0,2017/11/24,,35,10,68,14,14,43,40,25,6,63,26,50,25,35,11,8,9,25,10,5,11,9,0,12,14,1,33,27,50,10,8,71,24,49,55,85,45,62,14,65,34,51,18,19,68
0,2017/11/25,,43,13,0,36,18,47,43,29,6,35,36,39,28,32,15,14,8,28,21,5,10,10,0,10,8,1,41,59,53,11,8,80,49,41,57,94,56,86,13,66,100,63,18,18,80
0,2017/11/26,,46,10,0,45,22,48,48,29,7,43,28,70,36,66,12,12,12,31,21,7,14,11,0,12,4,1,45,18,69,15,8,83,48,48,66,91,60,68,15,87,25,56,18,27,60
0,2017/11/27,,70,22,65,39,19,46,53,27,7,75,31,83,59,93,15,16,13,42,15,6,20,10,49,16,3,1,68,44,80,17,9,81,42,76,62,86,75,61,12,86,29,60,16,28,56
0,2017/11/28,,74,23,33,62,17,44,48,27,7,53,31,75,50,82,13,10,11,48,29,6,22,10,73,17,2,1,75,58,90,14,9,85,51,71,61,88,83,50,13,78,32,61,17,33,48
0,2017/11/29,,53,22,33,67,19,43,29,28,6,46,60,84,53,72,12,16,16,47,20,7,22,12,50,17,2,1,58,48,61,17,9,85,57,73,59,91,70,49,15,68,73,58,16,30,48
0,2017/11/30,,53,23,33,22,17,55,46,34,7,47,60,95,35,68,13,15,10,44,31,27,23,11,100,15,2,1,61,52,92,22,12,85,44,65,58,87,81,52,29,75,55,64,19,32,48
0,2017/12/1,,49,17,34,23,18,54,40,30,6,0,66,81,36,64,13,12,8,40,21,30,17,11,52,13,2,1,50,61,70,28,11,82,42,59,55,88,63,51,23,66,31,60,18,26,44
0,2017/12/2,,40,11,38,31,22,51,35,31,6,0,29,55,40,38,17,6,8,27,14,23,12,9,0,8,1,1,51,24,55,24,10,83,73,44,53,95,42,100,21,71,25,61,19,20,51
0,2017/12/3,,67,13,0,31,19,46,50,33,7,61,48,62,61,63,19,12,12,32,11,20,14,12,0,10,1,1,57,47,83,16,8,85,59,44,55,91,55,95,21,71,50,66,18,21,51
0,2017/12/4,,71,19,33,36,18,44,46,32,7,38,49,93,63,96,14,14,16,47,17,55,24,11,49,16,1,1,76,52,79,17,10,83,34,67,67,85,81,65,18,75,22,58,19,32,44
0,2017/12/5,,60,24,0,71,23,50,53,34,6,30,42,90,52,81,36,19,11,50,34,100,24,12,49,12,1,1,72,55,67,17,9,84,51,68,74,86,83,52,22,73,65,68,19,35,53
0,2017/12/6,,62,23,0,77,17,44,55,35,9,54,32,73,56,72,95,42,9,48,29,29,22,12,50,15,1,1,54,42,67,15,9,89,40,71,61,83,77,48,15,77,67,67,19,26,47
0,2017/12/7,,51,24,67,100,22,45,42,44,6,55,39,99,51,68,82,75,12,48,47,11,21,11,0,16,2,1,55,60,98,16,9,93,93,66,72,88,78,47,13,63,30,60,19,32,55
0,2017/12/8,,89,18,35,76,18,46,42,86,6,33,52,88,40,63,52,48,15,46,21,9,21,10,0,15,1,1,72,26,77,13,8,98,55,55,65,87,75,52,14,61,47,74,22,25,55
0,2017/12/9,,44,13,58,58,17,46,53,86,6,18,45,64,30,35,35,23,12,37,14,9,15,11,0,9,1,1,35,28,49,13,6,100,40,42,49,95,45,52,20,68,51,72,23,18,63
0,2017/12/10,,46,18,0,51,21,46,38,100,9,78,24,60,40,67,28,21,13,40,30,8,16,11,56,10,2,1,43,35,64,16,6,100,78,45,58,93,62,58,16,70,37,60,19,20,57
0,2017/12/11,,58,21,33,57,25,45,49,67,12,61,38,92,87,100,18,27,12,46,26,7,23,12,49,19,14,1,63,41,76,13,8,99,34,66,69,88,77,50,12,66,32,62,18,26,53
0,2017/12/12,,59,17,0,67,18,41,45,60,12,38,49,88,60,79,15,25,16,48,32,6,25,14,0,14,7,1,100,62,79,14,8,98,68,65,68,90,68,50,12,70,22,64,18,26,56
0,2017/12/13,,56,17,0,49,21,41,41,52,13,46,56,83,55,71,17,22,13,45,22,6,22,12,0,15,3,1,88,52,61,15,8,98,57,60,69,88,74,51,15,63,37,63,18,32,53
0,2017/12/14,,73,18,51,50,17,40,33,52,15,39,40,68,48,68,17,14,15,44,21,6,20,11,0,15,2,1,45,67,70,12,7,94,47,60,65,90,81,46,14,64,45,65,19,28,46
0,2017/12/15,,48,49,26,37,55,45,2,44,68,39,25,28,44,51,42,26,33,46,18,7,75,21,0,46,10,28,64,42,60,30,33,63,47,55,61,82,45,52,17,54,36,27,29,11,30
0,2017/12/16,,33,40,0,26,59,49,2,42,84,18,18,18,33,30,38,22,21,30,26,9,45,24,0,37,8,24,39,19,45,20,27,64,39,39,68,91,36,55,21,56,40,21,32,9,35
0,2017/12/17,,33,33,0,18,55,55,2,41,72,18,21,18,42,60,36,28,33,39,25,8,53,21,0,47,11,25,46,28,48,41,30,64,31,44,61,87,42,63,33,62,50,24,32,12,34
0,2017/12/18,,54,69,0,34,47,45,2,37,60,19,34,27,58,81,34,25,27,47,33,9,78,18,0,54,11,28,62,32,67,36,36,60,15,63,63,81,46,53,24,58,35,27,28,11,30
0,2017/12/19,,38,40,0,37,65,51,2,37,50,19,19,35,63,64,31,18,26,46,13,9,66,20,0,49,14,27,56,45,58,36,34,61,28,61,86,85,41,49,19,66,18,30,31,11,32
0,2017/12/20,,44,58,0,28,61,50,2,38,56,36,33,24,37,58,29,22,17,42,14,9,57,18,74,55,9,27,53,51,61,34,34,60,28,59,73,83,39,50,20,62,18,29,33,10,30
0,2017/12/21,,38,46,26,29,51,45,2,40,97,15,34,28,33,51,28,21,45,36,23,8,56,17,75,58,52,25,45,64,66,31,32,64,29,53,75,87,44,50,19,65,25,28,33,10,32
0,2017/12/22,,48,40,0,18,53,45,2,41,81,21,30,21,29,47,28,20,25,26,15,8,39,16,0,48,24,23,29,20,43,25,31,60,42,46,68,84,29,52,22,57,49,23,33,9,32
0,2017/12/23,,52,27,30,12,62,48,2,42,61,11,26,17,12,26,32,14,18,24,16,8,23,18,0,30,31,23,39,29,27,30,27,64,37,37,71,90,34,55,28,67,21,25,35,8,36
0,2017/12/24,,32,34,31,20,55,46,2,49,62,12,27,17,44,51,31,16,23,20,38,8,23,17,0,28,16,25,30,21,42,30,24,65,17,31,67,86,35,67,26,59,0,29,36,7,35
0,2017/12/25,,32,42,31,14,60,50,2,53,100,12,10,12,26,42,17,10,15,24,20,8,28,18,0,36,16,25,11,23,30,31,22,62,26,29,70,74,31,60,28,53,0,27,37,9,40
0,2017/12/26,,12,35,0,15,40,46,2,48,74,16,41,14,60,74,20,15,23,23,34,9,28,23,0,31,10,26,21,22,31,32,26,70,56,44,63,80,36,58,32,59,19,24,35,8,35
0,2017/12/27,,42,24,26,17,59,46,2,52,46,15,60,23,50,70,29,21,22,25,19,11,43,18,0,33,11,27,34,26,54,30,35,79,47,58,76,87,32,59,26,68,19,22,32,9,33
0,2017/12/28,,34,37,26,15,58,44,1,47,37,10,28,20,53,58,25,17,27,31,19,9,37,18,0,50,14,27,27,26,45,30,31,89,36,52,73,88,40,56,34,59,47,24,31,7,30
0,2017/12/29,,36,35,0,22,55,48,2,48,34,10,29,19,53,55,30,26,28,100,12,8,72,16,0,35,11,28,38,34,39,38,31,85,37,57,75,92,38,53,22,68,32,21,33,8,34
0,2017/12/30,,38,32,29,24,63,47,2,54,35,15,34,21,30,32,20,25,39,68,29,10,60,17,83,29,8,29,18,50,26,34,30,88,40,41,71,100,41,58,28,80,20,27,36,8,36
0,2017/12/31,,27,28,0,14,52,57,1,42,37,0,26,20,41,65,46,15,39,52,22,10,43,19,0,28,17,33,37,15,34,30,28,94,67,31,78,97,43,59,26,71,21,25,35,7,30
0,2018/1/1,,44,28,0,25,62,51,2,40,54,19,13,20,42,58,45,18,29,53,41,9,40,18,0,33,15,30,23,30,33,35,27,96,66,36,80,87,90,100,27,85,0,27,34,7,34
0,2018/1/2,,55,71,25,23,51,48,2,43,48,10,68,27,77,94,31,25,46,61,34,10,62,19,0,38,10,30,50,19,56,42,41,100,66,64,81,91,54,66,27,79,18,25,53,8,38
0,2018/1/3,,71,60,0,20,74,49,2,74,36,19,61,30,77,83,26,24,27,71,66,62,68,23,70,45,12,37,61,18,58,34,44,88,34,61,95,91,53,58,25,82,17,22,100,9,59
0,2018/1/4,,50,40,0,29,58,49,2,100,36,15,100,27,46,68,30,21,27,78,57,100,73,19,71,45,8,37,36,32,53,41,39,81,47,57,93,87,56,54,26,86,34,23,99,10,100
0,2018/1/5,,38,45,25,18,66,49,2,63,26,16,76,45,46,69,24,20,39,66,40,67,68,20,73,45,9,30,54,29,32,34,45,87,100,58,78,90,60,53,28,76,18,21,63,11,67
0,2018/1/6,,53,44,0,30,56,50,2,43,26,0,53,31,39,39,36,19,47,63,29,34,48,21,0,32,8,29,28,18,45,33,39,91,79,44,70,99,46,56,27,74,19,22,45,10,40
0,2018/1/7,,40,50,27,27,48,51,2,43,32,21,41,32,47,76,37,22,66,57,27,25,61,22,0,38,8,28,45,20,48,35,37,85,86,44,89,97,72,55,21,82,32,23,40,11,37
0,2018/1/8,,66,72,24,13,57,59,3,44,27,18,49,40,100,100,32,20,93,61,19,18,86,21,69,51,8,28,54,43,46,44,60,68,59,67,81,87,64,51,29,85,25,28,38,14,31
0,2018/1/9,,41,81,35,13,57,64,3,35,27,24,53,33,68,81,23,20,79,60,25,15,85,22,0,51,7,27,57,35,49,80,52,61,65,60,88,83,66,48,30,83,17,26,35,14,33
0,2018/1/10,,59,78,24,15,54,57,3,37,32,30,49,36,68,73,37,23,70,56,36,15,92,21,0,57,7,34,43,39,53,66,55,61,66,59,88,84,62,45,22,84,23,22,36,16,36
0,2018/1/11,,45,82,24,22,68,54,3,36,27,12,65,44,58,68,26,23,34,59,30,17,88,21,69,57,10,30,48,43,46,48,48,59,49,60,79,83,53,44,25,81,34,23,36,14,38
0,2018/1/12,,47,52,0,16,66,61,3,40,25,19,72,35,62,65,26,23,27,54,29,14,73,21,0,47,7,30,32,28,56,45,45,62,37,54,82,81,48,47,21,83,26,24,39,15,36
0,2018/1/13,,42,38,0,20,45,54,3,45,29,10,27,26,33,37,26,13,24,34,20,18,46,23,0,31,7,27,29,41,37,37,39,65,30,43,68,92,38,51,29,67,78,24,36,12,34
0,2018/1/14,,35,55,0,22,55,50,4,35,30,31,35,24,43,66,23,18,25,42,24,21,61,19,0,35,8,30,37,22,49,36,35,68,33,40,78,90,42,50,29,80,28,23,35,12,36
0,2018/1/15,,41,53,24,22,65,47,3,44,36,12,36,30,44,68,27,20,26,49,23,32,68,18,0,48,7,28,39,31,54,49,40,59,26,58,87,84,46,46,29,80,42,27,33,13,43
0,2018/1/16,,51,77,24,34,52,48,2,70,36,18,61,40,60,82,26,27,45,62,21,46,87,19,67,50,7,30,61,39,45,51,39,66,23,62,92,81,56,47,24,78,49,27,41,14,43
0,2018/1/17,,38,79,0,34,62,48,3,67,30,27,53,41,42,74,32,21,34,67,25,53,83,21,0,57,6,30,43,31,51,48,40,66,32,62,95,81,59,47,26,66,49,22,40,15,43
0,2018/1/18,,52,72,24,30,79,48,3,40,29,12,59,48,54,70,23,21,46,66,95,45,95,23,0,60,12,30,61,54,72,41,39,62,29,59,100,82,76,43,21,63,17,25,73,18,39
0,2018/1/19,,65,60,25,29,50,49,3,32,25,31,51,41,59,67,25,20,33,55,42,16,77,19,0,57,7,28,58,41,48,41,38,59,41,55,76,84,70,46,18,61,29,22,39,16,34
0,2018/1/20,,48,32,68,20,65,50,4,32,26,31,26,33,39,46,31,17,32,39,27,10,43,19,0,34,7,24,33,34,52,35,29,58,15,43,71,92,50,44,24,73,58,26,34,13,35
0,2018/1/21,,31,62,27,19,71,53,5,36,28,17,29,44,78,76,37,18,23,45,26,10,54,22,76,42,9,27,39,57,54,51,35,58,33,43,76,89,52,47,25,78,38,25,34,12,37
0,2018/1/22,,48,80,0,34,57,50,5,33,27,24,43,46,78,98,29,22,23,53,23,9,75,34,67,62,7,28,50,46,57,49,42,55,42,61,83,81,68,45,21,63,33,27,31,14,38
0,2018/1/23,,51,65,35,19,52,55,4,32,28,27,58,39,66,78,39,25,24,64,46,7,88,23,0,63,7,29,34,31,67,50,43,57,23,62,95,80,61,41,21,90,25,25,32,16,44
0,2018/1/24,,38,79,47,19,59,48,4,24,27,39,48,44,67,72,32,21,19,59,21,8,83,22,0,61,8,29,43,46,71,53,47,55,39,64,77,80,75,41,24,78,44,26,34,18,37
0,2018/1/25,,45,55,24,41,62,48,4,23,24,21,57,47,54,67,32,26,30,55,26,8,84,22,0,54,7,28,49,35,56,47,40,54,29,54,78,82,74,46,25,69,34,23,30,16,36
0,2018/1/26,,36,56,50,23,64,48,4,24,26,33,35,33,49,61,33,24,38,46,27,7,67,20,0,48,7,30,47,81,57,40,40,54,34,58,73,82,67,41,22,69,26,24,29,16,34
0,2018/1/27,,24,44,0,20,48,53,4,25,25,24,26,27,32,39,32,19,32,28,27,8,42,19,0,31,9,26,31,34,51,40,43,54,37,46,73,89,52,44,21,72,45,24,30,12,33
0,2018/1/28,,39,45,80,24,69,56,4,25,29,25,32,46,66,75,43,23,26,44,53,10,53,21,0,42,10,26,30,31,48,45,42,57,15,42,72,86,59,46,29,89,44,24,32,11,32
0,2018/1/29,,51,74,35,45,49,50,3,26,33,30,35,55,65,98,28,22,36,55,47,9,85,20,68,49,10,36,38,46,64,54,44,54,29,69,93,82,81,44,25,78,33,23,28,17,28
0,2018/1/30,,82,69,35,19,58,46,3,28,29,36,58,51,58,80,36,23,40,55,31,10,87,21,0,55,9,30,55,50,70,49,42,56,23,63,94,84,82,44,23,74,28,26,30,16,45
0,2018/1/31,,44,74,35,21,60,47,3,22,27,21,33,100,62,89,30,26,26,55,70,10,86,21,0,59,12,30,67,77,57,51,39,56,29,57,86,82,85,44,27,71,55,24,27,15,40
0,2018/2/1,,31,72,48,26,60,48,3,24,30,12,64,54,58,71,29,24,20,54,64,9,78,21,0,60,10,31,64,70,80,53,40,54,29,57,80,82,91,45,18,70,22,27,26,15,29
0,2018/2/2,,72,76,0,18,47,48,3,25,27,14,61,45,46,63,25,24,24,46,37,8,69,19,70,44,9,30,47,42,60,45,35,55,34,53,80,81,87,46,23,72,26,22,27,16,29
0,2018/2/3,,70,48,0,12,51,50,3,26,26,24,29,28,30,38,32,18,25,33,39,8,49,19,0,40,7,27,37,31,50,36,34,58,26,42,63,93,70,48,28,68,19,22,30,11,31
0,2018/2/4,,43,49,0,22,49,53,3,34,25,25,26,29,46,65,42,19,16,44,33,8,60,18,0,39,8,28,21,61,33,42,35,58,11,43,80,91,78,47,25,74,25,22,29,13,31
0,2018/2/5,,68,64,35,26,46,48,3,34,27,45,74,42,91,89,27,22,19,58,46,7,85,21,0,54,9,26,59,50,62,48,40,56,24,64,90,80,100,44,21,78,33,45,28,14,27
0,2018/2/6,,98,72,46,30,56,48,4,39,28,35,60,41,61,72,32,27,33,61,42,7,85,20,0,55,9,29,70,61,82,48,41,58,22,62,84,80,95,46,22,69,44,28,35,15,32
0,2018/2/7,,78,69,47,28,65,52,4,45,33,21,45,34,58,65,29,20,30,55,36,7,84,25,0,55,7,29,65,42,72,46,39,55,29,61,91,80,82,48,18,73,50,25,38,16,35
0,2018/2/8,,100,59,47,28,62,49,4,38,26,27,41,36,47,59,34,26,26,59,32,8,89,21,0,57,7,29,59,58,95,45,42,57,20,59,91,82,89,46,22,64,17,23,40,14,31
0,2018/2/9,,43,62,74,25,56,51,4,45,25,28,40,38,42,55,28,26,34,52,22,8,75,21,0,49,9,29,61,36,73,35,35,54,20,49,77,83,69,43,17,69,17,21,36,14,35
0,2018/2/10,,39,29,0,20,55,58,5,35,25,20,17,21,31,34,37,21,20,27,18,10,43,18,0,32,17,28,49,27,60,43,33,55,37,42,69,90,61,45,27,81,19,23,31,9,28
0,2018/2/11,,39,52,27,25,61,64,4,35,39,14,15,24,60,62,40,23,21,37,27,14,55,21,0,39,11,28,46,33,61,55,38,59,37,41,65,85,67,41,24,74,38,29,32,12,32
0,2018/2/12,,35,80,24,39,58,56,4,29,62,36,57,40,56,83,40,24,33,46,19,30,83,20,0,54,10,31,39,71,74,54,41,58,16,64,95,84,86,42,20,64,17,25,30,15,28
0,2018/2/13,,72,73,24,47,57,50,3,24,69,36,28,43,42,63,30,22,32,49,28,25,87,21,69,58,9,34,63,82,60,53,39,56,19,61,79,80,79,43,25,64,25,27,31,15,26
0,2018/2/14,,49,63,47,35,56,52,3,23,38,15,52,37,55,56,25,19,29,51,37,16,87,19,0,51,8,27,41,39,59,48,38,52,23,54,90,78,61,41,16,60,34,23,28,12,25
0,2018/2/15,,38,55,0,44,52,49,3,22,27,36,41,33,50,54,20,19,26,51,34,16,73,21,69,80,12,26,58,39,67,51,37,50,30,58,88,80,78,42,24,63,17,25,29,14,27
0,2018/2/16,,50,54,37,20,55,49,4,24,24,25,43,33,46,49,29,25,23,41,35,17,64,25,0,75,11,28,79,69,42,41,39,51,31,54,81,77,66,43,18,66,23,25,32,13,29
0,2018/2/17,,20,36,0,22,67,53,3,29,27,17,21,20,26,30,33,24,23,29,12,15,42,22,0,46,12,25,52,18,40,35,35,52,28,44,68,87,54,45,19,61,19,22,33,9,32
0,2018/2/18,,39,38,27,25,75,52,4,33,29,10,29,25,65,62,37,16,21,39,22,21,56,20,0,45,12,27,49,48,49,44,37,52,11,41,76,87,62,47,21,78,28,24,32,7,32
0,2018/2/19,,51,59,24,26,68,54,4,26,32,15,23,32,57,70,33,22,32,46,26,30,74,21,69,58,10,30,47,51,75,49,44,51,20,65,81,84,58,45,22,72,25,22,31,13,31
0,2018/2/20,,58,69,23,36,56,58,6,26,32,22,45,40,66,70,32,25,30,54,13,33,85,24,68,58,8,28,57,46,64,59,50,54,35,62,84,81,69,45,31,71,49,29,31,13,26
0,2018/2/21,,31,65,23,30,52,57,6,24,28,27,38,43,69,63,31,20,36,59,25,15,80,25,0,56,8,29,45,42,64,70,65,54,42,61,97,79,63,44,27,71,44,22,29,15,26
0,2018/2/22,,48,71,24,34,62,56,5,27,30,18,48,36,49,57,22,21,27,58,32,9,86,22,0,62,9,30,82,89,64,62,69,54,34,67,95,85,73,46,20,73,17,23,29,17,26
0,2018/2/23,,50,58,24,30,58,57,5,28,27,19,34,36,41,52,33,24,34,45,26,8,71,21,0,54,9,31,53,40,58,67,69,53,27,58,80,81,60,45,21,63,23,29,31,14,30
0,2018/2/24,,39,32,40,18,50,62,6,29,26,20,26,19,24,32,31,18,25,34,39,7,41,24,0,33,6,27,37,35,43,55,55,52,33,50,60,86,57,74,28,76,63,31,30,11,33
0,2018/2/25,,50,49,26,22,41,63,10,32,28,23,14,29,53,66,41,16,21,42,26,7,59,47,0,41,11,28,48,56,64,64,65,54,38,44,65,88,56,51,29,79,37,30,33,11,29
0,2018/2/26,,54,53,46,36,55,56,26,40,28,44,22,42,61,79,36,23,37,62,39,8,92,27,0,62,11,30,58,53,72,66,59,56,44,68,95,79,72,47,24,64,38,27,33,17,27
0,2018/2/27,,44,74,0,23,47,55,39,52,32,17,25,44,53,62,31,22,34,60,21,8,98,23,68,62,9,29,82,64,62,78,48,58,44,65,94,80,76,49,24,65,24,39,36,17,31
0,2018/2/28,,77,63,46,27,64,55,38,71,31,35,37,41,66,56,20,24,34,57,35,8,93,23,0,60,6,31,54,80,81,80,47,64,32,64,81,79,70,48,20,62,43,25,44,17,37
0,2018/3/1,,80,72,45,17,62,63,26,78,25,20,30,38,47,55,25,19,29,58,72,11,89,30,0,57,9,32,55,45,89,100,51,64,47,59,77,80,65,46,27,65,22,26,73,15,43
0,2018/3/2,,32,82,24,40,100,66,20,71,26,40,24,38,31,48,25,21,40,47,100,22,74,25,0,53,10,38,44,52,58,74,53,58,47,59,76,78,68,45,29,63,23,28,68,12,39
0,2018/3/3,,39,37,53,29,69,61,17,47,24,14,32,22,24,30,39,13,36,37,55,20,45,21,0,36,7,35,23,26,60,53,45,55,18,44,70,88,53,50,24,70,19,28,55,11,32
0,2018/3/4,,42,64,0,19,56,54,15,34,27,20,20,24,51,59,36,28,22,41,33,19,54,28,0,44,7,33,61,26,70,51,45,55,29,43,69,88,58,45,23,66,56,25,47,11,31
0,2018/3/5,,60,84,23,29,52,50,12,31,30,40,25,40,42,78,25,25,42,52,45,18,92,31,65,64,7,30,43,45,61,51,45,51,44,73,75,81,60,43,23,67,27,27,42,15,28
0,2018/3/6,,67,76,23,27,56,51,8,44,31,41,32,39,35,65,22,27,32,61,35,17,91,32,0,61,6,31,58,49,72,52,44,52,19,84,76,79,78,40,27,68,32,27,55,18,30
0,2018/3/7,,91,85,23,36,54,52,8,51,26,32,30,45,43,55,29,28,40,62,29,17,85,26,100,58,9,33,64,53,79,48,43,52,35,84,82,81,71,42,24,71,38,25,61,16,31
0,2018/3/8,,56,67,0,41,56,51,6,45,29,30,34,45,41,54,30,22,33,63,21,18,85,21,0,56,9,38,61,54,67,47,43,52,34,75,75,80,71,40,24,61,33,26,43,17,40
0,2018/3/9,,32,60,0,22,60,51,5,24,36,28,13,43,49,46,26,23,33,44,24,17,76,21,0,47,7,52,47,44,42,45,40,51,37,62,83,83,66,52,25,59,23,24,34,15,26
0,2018/3/10,,43,39,0,11,56,54,6,21,34,10,32,28,31,33,28,22,21,33,31,13,44,21,0,33,6,64,42,26,33,37,33,47,18,50,62,91,50,47,24,77,25,22,34,10,26
0,2018/3/11,,77,50,0,34,60,59,6,24,34,0,40,34,42,61,37,49,27,37,25,17,55,24,0,44,9,59,62,26,58,58,37,51,33,47,58,86,57,45,27,68,31,30,36,12,27
0,2018/3/12,,74,55,23,38,65,52,5,34,30,41,30,39,54,74,38,100,28,53,29,19,93,26,0,49,9,42,75,45,66,52,43,49,41,71,86,81,66,44,26,64,16,27,43,15,31
0,2018/3/13,,57,69,0,42,67,54,6,37,30,29,22,37,46,60,25,68,17,53,37,26,86,29,67,56,6,44,90,42,53,49,42,49,19,64,89,81,70,40,22,74,66,24,44,18,37
0,2018/3/14,,67,60,46,41,48,51,5,28,25,23,25,39,36,52,33,44,25,51,29,17,87,24,66,54,7,39,82,42,69,52,38,50,32,65,82,78,71,43,23,67,87,23,38,15,33
